date,product_name,quantity,type_movement,reason,stock_level,partner,unit_price,total_value,week,month,quarter,is_weekend,cumulative_stock,days_in_stock
2024-09-08,Tomate,-12,export,normal_sale,228,Client_12,3.12,37.44,36,9,3,True,179,1
2024-09-09,Banane,-34,adjustment,perishable_loss,150,Internal,0.0,0.0,37,9,3,False,150,0
2024-09-09,Banane,-15,export,normal_sale,150,Client_1,2.14,32.1,37,9,3,False,135,2
2024-09-09,Lait,94,import,preventive,214,Fournisseur_2,0.98,92.12,37,9,3,False,308,1
2024-09-09,Lait,-39,export,normal_sale,308,Client_2,1.51,58.89,37,9,3,False,269,2
2024-09-09,Letchi,50,import,preventive,50,Fournisseur_3,7.48,374.0,37,9,3,False,100,2
2024-09-09,Tomate,50,import,preventive,216,Fournisseur_1,2.35,117.5,37,9,3,False,229,4
2024-09-09,Tomate,-6,export,normal_sale,266,Client_15,2.56,15.36,37,9,3,False,223,5
2024-09-10,Banane,-25,export,normal_sale,135,Client_4,2.28,57.0,37,9,3,False,110,2
2024-09-10,Lait,-175,adjustment,perishable_loss,94,Internal,0.0,0.0,37,9,3,False,94,0
2024-09-10,Lait,211,import,restock,94,Fournisseur_4,1.15,242.65,37,9,3,False,305,2
2024-09-10,Lait,-29,export,normal_sale,305,Client_5,1.28,37.12,37,9,3,False,276,0
2024-09-10,Letchi,-50,adjustment,perishable_loss,50,Internal,0.0,0.0,37,9,3,False,50,2
2024-09-10,Tomate,-3,export,normal_sale,260,Client_3,3.12,9.36,37,9,3,False,220,2
2024-09-11,Banane,-10,adjustment,perishable_loss,100,Internal,0.0,0.0,37,9,3,False,100,0
2024-09-11,Banane,-28,export,normal_sale,100,Client_7,2.17,60.76,37,9,3,False,72,0
2024-09-11,Lait,-20,export,normal_sale,276,Client_8,1.28,25.6,37,9,3,False,256,0
2024-09-11,Letchi,50,import,preventive,50,Fournisseur_5,7.45,372.5,37,9,3,False,100,1
2024-09-11,Tomate,-7,adjustment,perishable_loss,250,Internal,0.0,0.0,37,9,3,False,213,3
2024-09-11,Tomate,-5,export,normal_sale,250,Client_6,3.13,15.65,37,9,3,False,208,5
2024-09-12,Banane,-22,adjustment,perishable_loss,50,Internal,0.0,0.0,37,9,3,False,50,3
2024-09-12,Banane,164,import,restock,50,Fournisseur_1,1.64,268.96,37,9,3,False,214,0
2024-09-12,Banane,-17,export,normal_sale,214,Client_10,2.0,34.0,37,9,3,False,197,0
2024-09-12,Lait,50,import,preventive,256,Fournisseur_2,0.99,49.5,37,9,3,False,306,2
2024-09-12,Lait,-19,export,normal_sale,306,Client_11,1.34,25.46,37,9,3,False,287,2
2024-09-12,Tomate,-45,adjustment,perishable_loss,200,Internal,0.0,0.0,37,9,3,False,163,3
2024-09-12,Tomate,-18,export,normal_sale,200,Client_9,2.86,51.48,37,9,3,False,145,6
2024-09-13,Banane,-33,adjustment,perishable_loss,164,Internal,0.0,0.0,37,9,3,False,164,0
2024-09-13,Banane,-16,export,normal_sale,164,Client_13,1.98,31.68,37,9,3,False,148,1
2024-09-13,Lait,-20,export,normal_sale,287,Client_14,1.38,27.6,37,9,3,False,267,1
2024-09-13,Letchi,50,import,preventive,100,Fournisseur_3,7.99,399.5,37,9,3,False,150,1
2024-09-13,Tomate,-8,export,normal_sale,182,Client_12,2.95,23.6,37,9,3,False,137,2
2024-09-14,Banane,-25,export,normal_sale,148,Client_1,2.32,58.0,37,9,3,True,123,1
2024-09-14,Lait,-6,adjustment,perishable_loss,261,Internal,0.0,0.0,37,9,3,True,261,2
2024-09-14,Lait,-19,export,normal_sale,261,Client_2,1.2,22.8,37,9,3,True,242,1
2024-09-14,Tomate,50,import,preventive,174,Fournisseur_4,2.21,110.5,37,9,3,True,187,4
2024-09-14,Tomate,-20,export,normal_sale,224,Client_15,3.05,61.0,37,9,3,True,167,0
2024-09-15,Banane,129,import,preventive,123,Fournisseur_5,1.72,221.88,37,9,3,True,252,1
2024-09-15,Banane,-31,export,normal_sale,252,Client_4,2.24,69.44,37,9,3,True,221,2
2024-09-15,Lait,-192,adjustment,perishable_loss,50,Internal,0.0,0.0,37,9,3,True,50,2
2024-09-15,Lait,273,import,restock,50,Fournisseur_1,1.0,273.0,37,9,3,True,323,1
2024-09-15,Lait,-22,export,normal_sale,323,Client_5,1.27,27.94,37,9,3,True,301,1
2024-09-15,Tomate,-4,adjustment,perishable_loss,200,Internal,0.0,0.0,37,9,3,True,163,3
2024-09-15,Tomate,-20,export,normal_sale,200,Client_3,3.11,62.2,37,9,3,True,143,3
2024-09-16,Banane,-28,export,normal_sale,221,Client_7,2.1,58.8,38,9,3,False,193,3
2024-09-16,Lait,-18,export,normal_sale,301,Client_8,1.27,22.86,38,9,3,False,283,1
2024-09-16,Tomate,-19,export,normal_sale,180,Client_6,2.62,49.78,38,9,3,False,124,2
2024-09-17,Banane,-24,export,normal_sale,193,Client_10,1.8,43.2,38,9,3,False,169,2
2024-09-17,Lait,-10,adjustment,perishable_loss,273,Internal,0.0,0.0,38,9,3,False,273,0
2024-09-17,Lait,50,import,preventive,273,Fournisseur_3,1.02,51.0,38,9,3,False,323,1
2024-09-17,Lait,-20,export,normal_sale,323,Client_11,1.39,27.8,38,9,3,False,303,0
2024-09-17,Tomate,50,import,preventive,161,Fournisseur_2,2.35,117.5,38,9,3,False,174,5
2024-09-17,Tomate,-7,export,normal_sale,211,Client_9,3.09,21.63,38,9,3,False,167,4
2024-09-18,Banane,-14,export,normal_sale,169,Client_13,2.04,28.56,38,9,3,False,155,3
2024-09-18,Lait,-23,export,normal_sale,303,Client_14,1.43,32.89,38,9,3,False,280,0
2024-09-18,Tomate,-4,adjustment,perishable_loss,200,Internal,0.0,0.0,38,9,3,False,163,2
2024-09-18,Tomate,50,import,preventive,200,Fournisseur_4,2.27,113.5,38,9,3,False,213,5
2024-09-18,Tomate,-15,export,normal_sale,250,Client_12,2.74,41.1,38,9,3,False,198,3
2024-09-19,Banane,-26,adjustment,perishable_loss,129,Internal,0.0,0.0,38,9,3,False,129,1
2024-09-19,Banane,-24,export,normal_sale,129,Client_1,1.88,45.12,38,9,3,False,105,2
2024-09-19,Lait,-21,export,normal_sale,280,Client_2,1.51,31.71,38,9,3,False,259,2
2024-09-19,Letchi,-50,adjustment,perishable_loss,100,Internal,0.0,0.0,38,9,3,False,100,3
2024-09-19,Tomate,-35,adjustment,perishable_loss,200,Internal,0.0,0.0,38,9,3,False,163,7
2024-09-19,Tomate,-8,export,normal_sale,200,Client_15,2.76,22.08,38,9,3,False,155,0
2024-09-20,Banane,-11,export,normal_sale,105,Client_4,2.1,23.1,38,9,3,False,94,2
2024-09-20,Lait,-209,adjustment,perishable_loss,50,Internal,0.0,0.0,38,9,3,False,50,0
2024-09-20,Lait,326,import,restock,50,Fournisseur_5,1.07,348.82,38,9,3,False,376,1
2024-09-20,Lait,-22,export,normal_sale,376,Client_5,1.35,29.7,38,9,3,False,354,2
2024-09-20,Tomate,-14,export,normal_sale,192,Client_3,2.83,39.62,38,9,3,False,141,6
2024-09-21,Banane,93,import,restock,94,Fournisseur_1,1.69,157.17,38,9,3,True,187,1
2024-09-21,Banane,-20,export,normal_sale,187,Client_7,1.98,39.6,38,9,3,True,167,3
2024-09-21,Lait,-24,export,normal_sale,354,Client_8,1.24,29.76,38,9,3,True,330,2
2024-09-21,Letchi,-50,adjustment,perishable_loss,50,Internal,0.0,0.0,38,9,3,True,50,4
2024-09-21,Letchi,50,import,preventive,50,Fournisseur_2,6.57,328.5,38,9,3,True,100,5
2024-09-21,Tomate,-9,export,normal_sale,178,Client_6,3.18,28.62,38,9,3,True,132,6
2024-09-22,Banane,-74,adjustment,perishable_loss,93,Internal,0.0,0.0,38,9,3,True,93,2
2024-09-22,Banane,132,import,restock,93,Fournisseur_3,1.62,213.84,38,9,3,True,225,1
2024-09-22,Banane,-12,export,normal_sale,225,Client_10,2.34,28.08,38,9,3,True,213,3
2024-09-22,Lait,-4,adjustment,perishable_loss,326,Internal,0.0,0.0,38,9,3,True,326,2
2024-09-22,Lait,-23,export,normal_sale,326,Client_11,1.43,32.89,38,9,3,True,303,2
2024-09-22,Letchi,50,import,preventive,100,Fournisseur_4,7.31,365.5,38,9,3,True,150,4
2024-09-22,Tomate,-17,export,normal_sale,169,Client_9,2.59,44.03,38,9,3,True,115,7
2024-09-23,Banane,-28,export,normal_sale,213,Client_13,1.86,52.08,39,9,3,False,185,0
2024-09-23,Lait,-15,export,normal_sale,303,Client_14,1.44,21.6,39,9,3,False,288,2
2024-09-23,Letchi,-50,adjustment,perishable_loss,100,Internal,0.0,0.0,39,9,3,False,100,5
2024-09-23,Tomate,-2,adjustment,perishable_loss,150,Internal,0.0,0.0,39,9,3,False,113,4
2024-09-23,Tomate,-9,export,normal_sale,150,Client_12,3.01,27.09,39,9,3,False,104,3
2024-09-24,Banane,-22,export,normal_sale,185,Client_1,2.01,44.22,39,9,3,False,163,0
2024-09-24,Lait,-23,export,normal_sale,288,Client_2,1.37,31.51,39,9,3,False,265,1
2024-09-24,Letchi,50,import,preventive,100,Fournisseur_1,7.09,354.5,39,9,3,False,150,2
2024-09-24,Tomate,50,import,preventive,141,Fournisseur_5,2.03,101.5,39,9,3,False,154,4
2024-09-24,Tomate,-11,export,normal_sale,191,Client_15,2.63,28.93,39,9,3,False,143,5
2024-09-25,Banane,-23,export,normal_sale,163,Client_4,2.1,48.3,39,9,3,False,140,2
2024-09-25,Lait,-265,adjustment,perishable_loss,0,Internal,0.0,0.0,39,9,3,False,0,2
2024-09-25,Lait,393,import,restock,0,Fournisseur_2,0.96,377.28,39,9,3,False,393,2
2024-09-25,Lait,-20,export,normal_sale,393,Client_5,1.38,27.6,39,9,3,False,373,2
2024-09-25,Tomate,-13,export,normal_sale,180,Client_3,3.05,39.65,39,9,3,False,130,5
2024-09-26,Banane,-19,export,normal_sale,140,Client_7,2.23,42.37,39,9,3,False,121,3
2024-09-26,Lait,-37,export,normal_sale,373,Client_8,1.38,51.06,39,9,3,False,336,0
2024-09-26,Tomate,50,import,preventive,167,Fournisseur_3,2.44,122.0,39,9,3,False,180,4
2024-09-26,Tomate,-9,export,normal_sale,217,Client_6,2.72,24.48,39,9,3,False,171,4
2024-09-27,Banane,96,import,preventive,121,Fournisseur_4,1.45,139.2,39,9,3,False,217,3
2024-09-27,Banane,-20,export,normal_sale,217,Client_10,2.01,40.2,39,9,3,False,197,0
2024-09-27,Lait,-21,export,normal_sale,336,Client_11,1.22,25.62,39,9,3,False,315,2
2024-09-27,Tomate,-10,export,normal_sale,208,Client_9,3.06,30.6,39,9,3,False,161,5
2024-09-28,Banane,-21,export,normal_sale,197,Client_13,2.08,43.68,39,9,3,True,176,3
2024-09-28,Lait,-25,export,normal_sale,315,Client_14,1.21,30.25,39,9,3,True,290,2
2024-09-28,Tomate,-13,export,normal_sale,198,Client_12,3.01,39.13,39,9,3,True,148,4
2024-09-29,Banane,-80,adjustment,perishable_loss,96,Internal,0.0,0.0,39,9,3,True,96,2
2024-09-29,Banane,144,import,restock,96,Fournisseur_5,1.69,243.36,39,9,3,True,240,0
2024-09-29,Banane,-20,export,normal_sale,240,Client_1,2.12,42.4,39,9,3,True,220,3
2024-09-29,Lait,-29,export,normal_sale,290,Client_2,1.46,42.34,39,9,3,True,261,1
2024-09-29,Tomate,-8,export,normal_sale,185,Client_15,2.53,20.24,39,9,3,True,140,0
2024-09-30,Banane,-20,export,normal_sale,220,Client_4,2.32,46.4,40,9,3,False,200,0
2024-09-30,Lait,-261,adjustment,perishable_loss,0,Internal,0.0,0.0,40,9,3,False,0,1
2024-09-30,Lait,324,import,restock,0,Fournisseur_1,1.04,336.96,40,9,3,False,324,2
2024-09-30,Lait,-25,export,normal_sale,324,Client_5,1.54,38.5,40,9,3,False,299,2
2024-09-30,Tomate,-13,export,normal_sale,177,Client_3,2.91,37.83,40,9,3,False,127,3
2024-10-01,Banane,80,import,preventive,200,Fournisseur_2,1.56,124.8,40,10,4,False,280,2
2024-10-01,Banane,-28,export,normal_sale,280,Client_7,1.92,53.76,40,10,4,False,252,1
2024-10-01,Banane,9,adjustment,inventory_correction,252,Internal,1.8,16.2,40,10,4,False,261,0
2024-10-01,Lait,-31,export,normal_sale,299,Client_8,1.25,38.75,40,10,4,False,268,2
2024-10-01,Lait,14,adjustment,inventory_correction,268,Internal,1.2,16.8,40,10,4,False,282,1
2024-10-01,Letchi,-50,adjustment,perishable_loss,100,Internal,0.0,0.0,40,10,4,False,100,0
2024-10-01,Letchi,18,adjustment,inventory_correction,100,Internal,8.0,144.0,40,10,4,False,118,4
2024-10-01,Tomate,-14,adjustment,perishable_loss,150,Internal,0.0,0.0,40,10,4,False,113,5
2024-10-01,Tomate,-10,export,normal_sale,150,Client_6,3.14,31.4,40,10,4,False,103,2
2024-10-01,Tomate,-5,adjustment,inventory_correction,140,Internal,2.5,12.5,40,10,4,False,98,6
2024-10-02,Banane,-20,export,normal_sale,261,Client_10,2.11,42.2,40,10,4,False,241,0
2024-10-02,Lait,-16,export,normal_sale,282,Client_11,1.4,22.4,40,10,4,False,266,2
2024-10-02,Letchi,-50,adjustment,perishable_loss,68,Internal,0.0,0.0,40,10,4,False,68,2
2024-10-02,Tomate,-35,adjustment,perishable_loss,100,Internal,0.0,0.0,40,10,4,False,63,4
2024-10-02,Tomate,50,import,preventive,100,Fournisseur_3,2.13,106.5,40,10,4,False,113,2
2024-10-02,Tomate,-7,export,normal_sale,150,Client_9,2.7,18.9,40,10,4,False,106,5
2024-10-03,Banane,50,import,preventive,241,Fournisseur_5,1.58,79.0,40,10,4,False,291,3
2024-10-03,Banane,-17,export,normal_sale,291,Client_13,2.01,34.17,40,10,4,False,274,2
2024-10-03,Lait,-22,export,normal_sale,266,Client_14,1.44,31.68,40,10,4,False,244,2
2024-10-03,Tomate,50,import,preventive,143,Fournisseur_4,2.41,120.5,40,10,4,False,156,5
2024-10-03,Tomate,-3,export,normal_sale,193,Client_12,2.69,8.07,40,10,4,False,153,2
2024-10-04,Banane,50,import,preventive,274,Fournisseur_2,1.57,78.5,40,10,4,False,324,3
2024-10-04,Banane,-27,export,normal_sale,324,Client_1,2.16,58.32,40,10,4,False,297,0
2024-10-04,Lait,61,import,preventive,244,Fournisseur_3,1.02,62.22,40,10,4,False,305,0
2024-10-04,Lait,-38,export,normal_sale,305,Client_2,1.55,58.9,40,10,4,False,267,2
2024-10-04,Letchi,-50,adjustment,perishable_loss,18,Internal,0.0,0.0,40,10,4,False,18,5
2024-10-04,Tomate,50,import,preventive,190,Fournisseur_1,2.38,119.0,40,10,4,False,203,0
2024-10-04,Tomate,-9,export,normal_sale,240,Client_15,3.12,28.08,40,10,4,False,194,4
2024-10-05,Banane,-27,export,normal_sale,297,Client_4,2.3,62.1,40,10,4,True,270,1
2024-10-05,Lait,-192,adjustment,perishable_loss,75,Internal,0.0,0.0,40,10,4,True,75,0
2024-10-05,Lait,187,import,restock,75,Fournisseur_4,1.04,194.48,40,10,4,True,262,1
2024-10-05,Lait,-21,export,normal_sale,262,Client_5,1.44,30.24,40,10,4,True,241,2
2024-10-05,Letchi,50,import,preventive,18,Fournisseur_5,7.22,361.0,40,10,4,True,68,1
2024-10-05,Tomate,-10,export,normal_sale,231,Client_3,3.14,31.4,40,10,4,True,184,6
2024-10-06,Banane,-81,adjustment,perishable_loss,189,Internal,0.0,0.0,40,10,4,True,189,1
2024-10-06,Banane,-12,export,normal_sale,189,Client_7,2.26,27.12,40,10,4,True,177,0
2024-10-06,Lait,-39,export,normal_sale,241,Client_8,1.38,53.82,40,10,4,True,202,0
2024-10-06,Tomate,-6,export,normal_sale,221,Client_6,3.04,18.24,40,10,4,True,178,4
2024-10-07,Banane,-44,export,normal_sale,177,Client_10,2.03,89.32,41,10,4,False,133,0
2024-10-07,Lait,-30,export,normal_sale,202,Client_11,1.28,38.4,41,10,4,False,172,2
2024-10-07,Letchi,50,import,preventive,68,Fournisseur_1,7.57,378.5,41,10,4,False,118,5
2024-10-07,Tomate,-10,export,normal_sale,215,Client_9,2.53,25.3,41,10,4,False,168,6
2024-10-08,Banane,-33,adjustment,perishable_loss,100,Internal,0.0,0.0,41,10,4,False,100,0
2024-10-08,Banane,-28,export,normal_sale,100,Client_13,2.26,63.28,41,10,4,False,72,3
2024-10-08,Lait,-27,export,normal_sale,172,Client_14,1.33,35.91,41,10,4,False,145,1
2024-10-08,Tomate,-5,adjustment,perishable_loss,200,Internal,0.0,0.0,41,10,4,False,163,1
2024-10-08,Tomate,-5,export,normal_sale,200,Client_12,2.58,12.9,41,10,4,False,158,0
2024-10-09,Banane,159,import,restock,72,Fournisseur_3,1.56,248.04,41,10,4,False,231,3
2024-10-09,Banane,-18,export,normal_sale,231,Client_1,2.11,37.98,41,10,4,False,213,0
2024-10-09,Lait,164,import,restock,145,Fournisseur_4,1.09,178.76,41,10,4,False,309,0
2024-10-09,Lait,-44,export,normal_sale,309,Client_2,1.53,67.32,41,10,4,False,265,2
2024-10-09,Tomate,50,import,preventive,195,Fournisseur_2,2.25,112.5,41,10,4,False,208,3
2024-10-09,Tomate,-6,export,normal_sale,245,Client_15,3.2,19.2,41,10,4,False,202,3
2024-10-10,Banane,-4,adjustment,perishable_loss,209,Internal,0.0,0.0,41,10,4,False,209,0
2024-10-10,Banane,-19,export,normal_sale,209,Client_4,2.05,38.95,41,10,4,False,190,2
2024-10-10,Lait,-101,adjustment,perishable_loss,164,Internal,0.0,0.0,41,10,4,False,164,0
2024-10-10,Lait,111,import,preventive,164,Fournisseur_5,1.18,130.98,41,10,4,False,275,1
2024-10-10,Lait,-37,export,normal_sale,275,Client_5,1.3,48.1,41,10,4,False,238,2
2024-10-10,Letchi,50,import,preventive,118,Fournisseur_1,7.82,391.0,41,10,4,False,168,5
2024-10-10,Tomate,-39,adjustment,perishable_loss,200,Internal,0.0,0.0,41,10,4,False,163,5
2024-10-10,Tomate,-7,export,normal_sale,200,Client_3,3.19,22.33,41,10,4,False,156,4
2024-10-11,Banane,-31,adjustment,perishable_loss,159,Internal,0.0,0.0,41,10,4,False,159,2
2024-10-11,Banane,-28,export,normal_sale,159,Client_7,1.96,54.88,41,10,4,False,131,0
2024-10-11,Lait,-37,export,normal_sale,238,Client_8,1.34,49.58,41,10,4,False,201,0
2024-10-11,Letchi,-18,adjustment,perishable_loss,150,Internal,0.0,0.0,41,10,4,False,150,3
2024-10-11,Tomate,-11,export,normal_sale,193,Client_6,3.12,34.32,41,10,4,False,145,1
2024-10-12,Banane,-19,export,normal_sale,131,Client_10,2.22,42.18,41,10,4,True,112,0
2024-10-12,Lait,-27,export,normal_sale,201,Client_11,1.38,37.26,41,10,4,True,174,0
2024-10-12,Tomate,50,import,preventive,182,Fournisseur_2,2.12,106.0,41,10,4,True,195,0
2024-10-12,Tomate,-8,export,normal_sale,232,Client_9,3.09,24.72,41,10,4,True,187,2
2024-10-13,Banane,-17,export,normal_sale,112,Client_13,2.15,36.55,41,10,4,True,95,2
2024-10-13,Lait,134,import,preventive,174,Fournisseur_4,1.17,156.78,41,10,4,True,308,1
2024-10-13,Lait,-27,export,normal_sale,308,Client_14,1.34,36.18,41,10,4,True,281,1
2024-10-13,Tomate,50,import,preventive,224,Fournisseur_3,2.47,123.5,41,10,4,True,237,0
2024-10-13,Tomate,-3,export,normal_sale,274,Client_12,2.93,8.79,41,10,4,True,234,6
2024-10-14,Banane,153,import,restock,95,Fournisseur_5,1.44,220.32,42,10,4,False,248,2
2024-10-14,Banane,-30,export,normal_sale,248,Client_1,1.97,59.1,42,10,4,False,218,2
2024-10-14,Lait,-36,adjustment,perishable_loss,245,Internal,0.0,0.0,42,10,4,False,245,1
2024-10-14,Lait,-36,export,normal_sale,245,Client_2,1.43,51.48,42,10,4,False,209,2
2024-10-14,Tomate,-10,export,normal_sale,271,Client_15,2.78,27.8,42,10,4,False,224,2
2024-10-15,Banane,50,import,preventive,218,Fournisseur_1,1.55,77.5,42,10,4,False,268,1
2024-10-15,Banane,-21,export,normal_sale,268,Client_4,2.05,43.05,42,10,4,False,247,3
2024-10-15,Lait,-75,adjustment,perishable_loss,134,Internal,0.0,0.0,42,10,4,False,134,2
2024-10-15,Lait,173,import,restock,134,Fournisseur_2,1.02,176.46,42,10,4,False,307,1
2024-10-15,Lait,-32,export,normal_sale,307,Client_5,1.43,45.76,42,10,4,False,275,1
2024-10-15,Letchi,-50,adjustment,perishable_loss,100,Internal,0.0,0.0,42,10,4,False,100,1
2024-10-15,Tomate,-7,export,normal_sale,261,Client_3,2.85,19.95,42,10,4,False,217,4
2024-10-16,Banane,-44,adjustment,perishable_loss,203,Internal,0.0,0.0,42,10,4,False,203,1
2024-10-16,Banane,-26,export,normal_sale,203,Client_7,2.18,56.68,42,10,4,False,177,0
2024-10-16,Lait,-23,export,normal_sale,275,Client_8,1.43,32.89,42,10,4,False,252,2
2024-10-16,Tomate,-4,adjustment,perishable_loss,250,Internal,0.0,0.0,42,10,4,False,213,1
2024-10-16,Tomate,-11,export,normal_sale,250,Client_6,2.86,31.46,42,10,4,False,202,4
2024-10-17,Banane,-25,export,normal_sale,177,Client_10,2.04,51.0,42,10,4,False,152,1
2024-10-17,Lait,-42,export,normal_sale,252,Client_11,1.2,50.4,42,10,4,False,210,0
2024-10-17,Letchi,-50,adjustment,perishable_loss,50,Internal,0.0,0.0,42,10,4,False,50,4
2024-10-17,Tomate,-39,adjustment,perishable_loss,200,Internal,0.0,0.0,42,10,4,False,163,3
2024-10-17,Tomate,-13,export,normal_sale,200,Client_9,2.72,35.36,42,10,4,False,150,4
2024-10-18,Banane,122,import,preventive,152,Fournisseur_3,1.48,180.56,42,10,4,False,274,1
2024-10-18,Banane,-25,export,normal_sale,274,Client_13,2.23,55.75,42,10,4,False,249,1
2024-10-18,Lait,-37,adjustment,perishable_loss,173,Internal,0.0,0.0,42,10,4,False,173,0
2024-10-18,Lait,-29,export,normal_sale,173,Client_14,1.37,39.73,42,10,4,False,144,2
2024-10-18,Letchi,50,import,preventive,50,Fournisseur_4,7.84,392.0,42,10,4,False,100,4
2024-10-18,Tomate,-37,adjustment,perishable_loss,150,Internal,0.0,0.0,42,10,4,False,113,7
2024-10-18,Tomate,-10,export,normal_sale,150,Client_12,2.92,29.2,42,10,4,False,103,2
2024-10-19,Banane,-10,export,normal_sale,249,Client_1,2.12,21.2,42,10,4,True,239,0
2024-10-19,Lait,222,import,restock,144,Fournisseur_5,1.04,230.88,42,10,4,True,366,1
2024-10-19,Lait,-49,export,normal_sale,366,Client_2,1.21,59.29,42,10,4,True,317,0
2024-10-19,Letchi,50,import,preventive,100,Fournisseur_1,6.57,328.5,42,10,4,True,150,0
2024-10-19,Tomate,-10,export,normal_sale,140,Client_15,3.24,32.4,42,10,4,True,93,4
2024-10-20,Banane,-27,export,normal_sale,239,Client_4,1.81,48.87,42,10,4,True,212,0
2024-10-20,Lait,-95,adjustment,perishable_loss,222,Internal,0.0,0.0,42,10,4,True,222,0
2024-10-20,Lait,-28,export,normal_sale,222,Client_5,1.54,43.12,42,10,4,True,194,2
2024-10-20,Letchi,-50,adjustment,perishable_loss,100,Internal,0.0,0.0,42,10,4,True,100,4
2024-10-20,Tomate,-7,export,normal_sale,130,Client_3,2.66,18.62,42,10,4,True,86,5
2024-10-21,Banane,-40,adjustment,perishable_loss,172,Internal,0.0,0.0,43,10,4,False,172,0
2024-10-21,Banane,-22,export,normal_sale,172,Client_7,1.93,42.46,43,10,4,False,150,0
2024-10-21,Lait,-31,export,normal_sale,194,Client_8,1.3,40.3,43,10,4,False,163,1
2024-10-21,Tomate,-7,export,normal_sale,123,Client_6,3.22,22.54,43,10,4,False,79,1
2024-10-22,Banane,-28,adjustment,perishable_loss,122,Internal,0.0,0.0,43,10,4,False,122,0
2024-10-22,Banane,-27,export,normal_sale,122,Client_10,2.12,57.24,43,10,4,False,95,3
2024-10-22,Lait,189,import,preventive,163,Fournisseur_2,1.08,204.12,43,10,4,False,352,1
2024-10-22,Lait,-26,export,normal_sale,352,Client_11,1.29,33.54,43,10,4,False,326,0
2024-10-22,Letchi,50,import,preventive,100,Fournisseur_3,6.91,345.5,43,10,4,False,150,1
2024-10-22,Tomate,-10,export,normal_sale,116,Client_9,2.99,29.9,43,10,4,False,69,2
2024-10-23,Banane,133,import,restock,95,Fournisseur_4,1.66,220.78,43,10,4,False,228,3
2024-10-23,Banane,-18,export,normal_sale,228,Client_13,1.83,32.94,43,10,4,False,210,2
2024-10-23,Lait,-26,export,normal_sale,326,Client_14,1.27,33.02,43,10,4,False,300,1
2024-10-23,Tomate,-6,adjustment,perishable_loss,100,Internal,0.0,0.0,43,10,4,False,63,4
2024-10-23,Tomate,-10,export,normal_sale,100,Client_12,3.17,31.7,43,10,4,False,53,6
2024-10-24,Banane,-17,export,normal_sale,210,Client_1,1.95,33.15,43,10,4,False,193,3
2024-10-24,Lait,-111,adjustment,perishable_loss,189,Internal,0.0,0.0,43,10,4,False,189,1
2024-10-24,Lait,-28,export,normal_sale,189,Client_2,1.47,41.16,43,10,4,False,161,2
2024-10-24,Tomate,-14,export,normal_sale,90,Client_15,2.77,38.78,43,10,4,False,39,3
2024-10-25,Banane,-60,adjustment,perishable_loss,133,Internal,0.0,0.0,43,10,4,False,133,3
2024-10-25,Banane,-25,export,normal_sale,133,Client_4,2.2,55.0,43,10,4,False,108,0
2024-10-25,Lait,193,import,preventive,161,Fournisseur_5,1.11,214.23,43,10,4,False,354,2
2024-10-25,Lait,-24,export,normal_sale,354,Client_5,1.39,33.36,43,10,4,False,330,0
2024-10-25,Tomate,-6,export,normal_sale,76,Client_3,2.87,17.22,43,10,4,False,33,2
2024-10-26,Banane,-16,export,normal_sale,108,Client_7,2.07,33.12,43,10,4,True,92,2
2024-10-26,Lait,-25,export,normal_sale,330,Client_8,1.28,32.0,43,10,4,True,305,2
2024-10-26,Tomate,-20,adjustment,perishable_loss,50,Internal,0.0,0.0,43,10,4,True,13,6
2024-10-26,Tomate,62,import,preventive,50,Fournisseur_1,2.33,144.46,43,10,4,True,75,6
2024-10-26,Tomate,-12,export,normal_sale,112,Client_6,3.12,37.44,43,10,4,True,63,1
2024-10-27,Banane,127,import,restock,92,Fournisseur_2,1.69,214.63,43,10,4,True,219,2
2024-10-27,Banane,-22,export,normal_sale,219,Client_10,2.29,50.38,43,10,4,True,197,1
2024-10-27,Lait,-112,adjustment,perishable_loss,193,Internal,0.0,0.0,43,10,4,True,193,0
2024-10-27,Lait,-23,export,normal_sale,193,Client_11,1.36,31.28,43,10,4,True,170,1
2024-10-27,Tomate,-38,adjustment,perishable_loss,62,Internal,0.0,0.0,43,10,4,True,25,4
2024-10-27,Tomate,-12,export,normal_sale,62,Client_9,3.12,37.44,43,10,4,True,13,5
2024-10-28,Banane,-26,export,normal_sale,197,Client_13,1.85,48.1,44,10,4,False,171,2
2024-10-28,Lait,-28,export,normal_sale,170,Client_14,1.27,35.56,44,10,4,False,142,2
2024-10-28,Letchi,-50,adjustment,perishable_loss,100,Internal,0.0,0.0,44,10,4,False,100,2
2024-10-28,Letchi,50,import,preventive,100,Fournisseur_3,6.63,331.5,44,10,4,False,150,1
2024-10-28,Tomate,-6,export,normal_sale,50,Client_12,3.02,18.12,44,10,4,False,7,0
2024-10-29,Banane,-38,export,normal_sale,171,Client_1,2.2,83.6,44,10,4,False,133,0
2024-10-29,Lait,161,import,restock,142,Fournisseur_5,1.15,185.15,44,10,4,False,303,2
2024-10-29,Lait,-26,export,normal_sale,303,Client_2,1.54,40.04,44,10,4,False,277,2
2024-10-29,Letchi,-50,adjustment,perishable_loss,100,Internal,0.0,0.0,44,10,4,False,100,1
2024-10-29,Letchi,50,import,preventive,100,Fournisseur_1,7.7,385.0,44,10,4,False,150,5
