date,Ananas,Banane,Carotte,Courgette,Lait,Letchi,Poivron,Pomme,Tomate
2017-12-05,0.0,0.0,0.0,0.0,0.0,449.0,0.0,0.0,0.0
2017-12-06,-33.0,0.0,0.0,0.0,0.0,-499.0,0.0,0.0,0.0
2017-12-07,0.0,447.0,0.0,0.0,0.0,594.0,-645.0,0.0,0.0
2017-12-08,-406.0,0.0,0.0,0.0,440.0,-274.0,643.0,0.0,0.0
2017-12-09,0.0,0.0,0.0,0.0,468.0,0.0,0.0,0.0,0.0
2017-12-10,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,337.0
2017-12-11,0.0,201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-12-12,0.0,581.0,0.0,0.0,-693.0,0.0,0.0,0.0,0.0
2017-12-13,0.0,0.0,0.0,0.0,0.0,0.0,-443.0,0.0,0.0
2017-12-14,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-12-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0
2017-12-19,403.0,0.0,0.0,0.0,0.0,0.0,-10.0,0.0,0.0
2017-12-20,669.0,0.0,0.0,0.0,0.0,-31.0,0.0,0.0,0.0
2017-12-21,-16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-12-22,422.0,0.0,0.0,0.0,-673.0,0.0,0.0,0.0,0.0
2017-12-23,386.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0
2017-12-24,-348.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,678.0
2017-12-25,0.0,0.0,0.0,0.0,0.0,0.0,486.0,0.0,0.0
2017-12-26,0.0,0.0,0.0,0.0,524.0,0.0,0.0,0.0,-31.0
2017-12-27,0.0,0.0,0.0,0.0,0.0,327.0,0.0,0.0,0.0
2017-12-28,0.0,0.0,0.0,0.0,0.0,0.0,451.0,0.0,0.0
2017-12-30,0.0,-468.0,0.0,0.0,292.0,526.0,0.0,0.0,0.0
2017-12-31,0.0,0.0,0.0,0.0,297.0,0.0,0.0,0.0,0.0
2018-01-01,0.0,0.0,0.0,0.0,661.0,0.0,0.0,0.0,0.0
2018-01-04,0.0,-228.0,0.0,0.0,636.0,0.0,0.0,0.0,0.0
2018-01-05,0.0,-566.0,0.0,0.0,692.0,0.0,0.0,0.0,699.0
2018-01-06,0.0,577.0,0.0,0.0,0.0,0.0,-643.0,0.0,423.0
2018-01-08,493.0,314.0,0.0,0.0,275.0,0.0,387.0,0.0,634.0
2018-01-09,0.0,-667.0,0.0,0.0,376.0,0.0,0.0,0.0,0.0
2018-01-12,-602.0,0.0,0.0,0.0,-697.0,0.0,0.0,0.0,-501.0
2018-01-14,0.0,-608.0,0.0,0.0,249.0,0.0,116.0,0.0,0.0
2018-01-15,0.0,0.0,0.0,0.0,214.0,0.0,0.0,0.0,0.0
2018-01-17,0.0,0.0,0.0,0.0,311.0,0.0,0.0,0.0,0.0
2018-01-18,628.0,569.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-215.0
2018-01-20,0.0,649.0,0.0,0.0,-207.0,0.0,0.0,0.0,0.0
2018-01-22,0.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-23,0.0,0.0,0.0,0.0,-522.0,0.0,0.0,0.0,0.0
2018-01-25,618.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-379.0
2018-01-26,0.0,0.0,0.0,0.0,340.0,0.0,260.0,0.0,0.0
2018-01-27,0.0,0.0,0.0,0.0,671.0,0.0,0.0,0.0,0.0
2018-01-28,-201.0,282.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-29,0.0,0.0,0.0,0.0,0.0,0.0,-1389.0,0.0,0.0
2018-01-30,0.0,-605.0,0.0,0.0,0.0,0.0,0.0,0.0,486.0
2018-01-31,0.0,0.0,0.0,0.0,0.0,0.0,273.0,0.0,644.0
2018-02-02,0.0,0.0,0.0,-500.0,0.0,0.0,0.0,0.0,0.0
2018-02-03,0.0,631.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-02-04,0.0,506.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-02-05,890.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,287.0
2018-02-06,-519.0,0.0,0.0,0.0,445.0,0.0,0.0,0.0,-692.0
2018-02-07,413.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,543.0
2018-02-08,0.0,376.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-02-09,-490.0,0.0,0.0,0.0,-218.0,0.0,0.0,0.0,0.0
2018-02-10,-435.0,897.0,0.0,612.0,0.0,0.0,0.0,0.0,0.0
2018-02-12,0.0,0.0,0.0,-18.0,0.0,0.0,693.0,0.0,345.0
2018-02-14,0.0,324.0,0.0,-6.0,0.0,0.0,-330.0,0.0,-25.0
2018-02-16,0.0,0.0,0.0,0.0,-575.0,0.0,0.0,0.0,0.0
2018-02-17,0.0,357.0,0.0,0.0,0.0,0.0,381.0,0.0,0.0
2018-02-18,608.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-440.0
2018-02-20,0.0,486.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-02-23,589.0,0.0,0.0,0.0,0.0,0.0,297.0,0.0,0.0
2018-02-24,0.0,0.0,0.0,0.0,-304.0,0.0,0.0,0.0,0.0
2018-02-25,0.0,528.0,0.0,0.0,0.0,0.0,700.0,0.0,429.0
2018-02-26,557.0,0.0,0.0,0.0,655.0,0.0,0.0,0.0,0.0
2018-02-27,-245.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0
2018-02-28,-7.0,0.0,0.0,0.0,647.0,0.0,0.0,0.0,0.0
2018-03-04,0.0,0.0,0.0,0.0,586.0,0.0,0.0,0.0,0.0
2018-03-08,0.0,0.0,0.0,0.0,624.0,0.0,0.0,0.0,0.0
2018-03-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-477.0,0.0
2018-03-13,0.0,0.0,0.0,0.0,337.0,0.0,0.0,0.0,0.0
2018-03-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-279.0,0.0
2018-03-15,0.0,0.0,0.0,407.0,342.0,0.0,0.0,0.0,0.0
2018-03-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-296.0,0.0
2018-03-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-476.0,0.0
2018-03-19,0.0,0.0,0.0,0.0,538.0,0.0,0.0,0.0,0.0
2018-03-21,0.0,0.0,0.0,0.0,392.0,0.0,0.0,0.0,0.0
2018-03-22,0.0,830.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-03-23,0.0,479.0,0.0,0.0,0.0,0.0,0.0,-648.0,0.0
2018-03-25,0.0,0.0,0.0,221.0,0.0,0.0,0.0,0.0,0.0
2018-03-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-474.0,0.0
2018-03-29,0.0,0.0,0.0,0.0,-607.0,0.0,0.0,0.0,0.0
2018-03-30,0.0,0.0,0.0,0.0,581.0,0.0,0.0,0.0,0.0
2018-03-31,0.0,-429.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-01,0.0,244.0,0.0,0.0,294.0,0.0,0.0,-338.0,0.0
2018-04-02,0.0,0.0,0.0,488.0,326.0,0.0,0.0,0.0,0.0
2018-04-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,437.0,0.0
2018-04-04,0.0,0.0,0.0,0.0,-539.0,0.0,0.0,0.0,0.0
2018-04-05,0.0,0.0,0.0,0.0,677.0,0.0,0.0,0.0,0.0
2018-04-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0
2018-04-07,0.0,0.0,0.0,-542.0,0.0,0.0,0.0,321.0,0.0
2018-04-08,0.0,0.0,0.0,320.0,0.0,0.0,0.0,-360.0,0.0
2018-04-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1086.0,0.0
2018-04-10,0.0,0.0,0.0,0.0,410.0,0.0,0.0,0.0,0.0
2018-04-11,0.0,0.0,0.0,0.0,-533.0,0.0,0.0,0.0,0.0
2018-04-12,0.0,1213.0,0.0,376.0,0.0,0.0,0.0,267.0,0.0
2018-04-14,0.0,-624.0,0.0,0.0,-530.0,0.0,0.0,-122.0,0.0
2018-04-15,0.0,0.0,0.0,0.0,-457.0,0.0,0.0,0.0,0.0
2018-04-16,0.0,512.0,0.0,0.0,233.0,0.0,0.0,0.0,0.0
2018-04-17,0.0,-2.0,0.0,527.0,0.0,0.0,0.0,0.0,0.0
2018-04-18,0.0,0.0,0.0,0.0,635.0,0.0,0.0,0.0,0.0
2018-04-19,0.0,616.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-21,0.0,0.0,0.0,-259.0,0.0,0.0,0.0,0.0,0.0
2018-04-22,0.0,0.0,0.0,0.0,-351.0,0.0,0.0,0.0,0.0
2018-04-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-489.0,0.0
2018-04-24,0.0,0.0,0.0,-246.0,0.0,0.0,0.0,0.0,0.0
2018-04-25,0.0,582.0,0.0,0.0,452.0,0.0,0.0,0.0,0.0
2018-04-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,698.0,0.0
2018-04-28,0.0,0.0,0.0,0.0,-234.0,0.0,0.0,-441.0,0.0
2018-04-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-90.0,0.0
2018-04-30,0.0,0.0,0.0,599.0,0.0,0.0,0.0,543.0,0.0
2018-05-02,0.0,0.0,-687.0,396.0,12.0,0.0,0.0,0.0,0.0
2018-05-03,0.0,277.0,0.0,346.0,138.0,0.0,0.0,-391.0,0.0
2018-05-05,0.0,0.0,457.0,0.0,1042.0,0.0,0.0,0.0,0.0
2018-05-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,372.0,0.0
2018-05-08,0.0,570.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-05-09,0.0,0.0,-684.0,-698.0,205.0,0.0,0.0,0.0,0.0
2018-05-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,350.0,0.0
2018-05-11,0.0,-231.0,205.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-05-13,0.0,0.0,0.0,327.0,0.0,0.0,0.0,0.0,0.0
2018-05-14,0.0,0.0,414.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-05-15,0.0,520.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-05-16,0.0,662.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-05-17,0.0,0.0,558.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-05-18,0.0,-196.0,12.0,0.0,0.0,0.0,0.0,457.0,0.0
2018-05-19,0.0,349.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-05-20,0.0,0.0,0.0,281.0,201.0,0.0,0.0,579.0,0.0
2018-05-21,0.0,0.0,0.0,0.0,429.0,0.0,0.0,-294.0,0.0
2018-05-22,0.0,0.0,0.0,658.0,0.0,0.0,0.0,37.0,0.0
2018-05-23,0.0,0.0,-280.0,0.0,-379.0,0.0,0.0,-635.0,0.0
2018-05-24,0.0,416.0,583.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-05-25,0.0,0.0,0.0,0.0,236.0,0.0,0.0,0.0,0.0
2018-05-26,0.0,0.0,0.0,0.0,-891.0,0.0,0.0,0.0,0.0
2018-05-27,0.0,522.0,0.0,426.0,691.0,0.0,0.0,0.0,0.0
2018-05-29,0.0,0.0,0.0,-657.0,0.0,0.0,0.0,0.0,0.0
2018-05-31,0.0,-1109.0,0.0,453.0,-646.0,0.0,0.0,0.0,0.0
2018-06-02,0.0,0.0,373.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-04,0.0,0.0,-674.0,0.0,291.0,0.0,0.0,-476.0,0.0
2018-06-05,0.0,231.0,639.0,0.0,345.0,0.0,0.0,0.0,0.0
2018-06-06,0.0,398.0,0.0,0.0,0.0,0.0,0.0,468.0,0.0
2018-06-07,0.0,243.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-08,0.0,0.0,0.0,0.0,-258.0,0.0,0.0,0.0,0.0
2018-06-09,0.0,326.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-10,0.0,574.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-11,0.0,-353.0,-556.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-14,0.0,0.0,552.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-15,0.0,0.0,601.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-17,0.0,0.0,-411.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-18,0.0,634.0,-378.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-19,0.0,0.0,644.0,0.0,595.0,0.0,0.0,543.0,0.0
2018-06-20,0.0,0.0,371.0,0.0,-524.0,0.0,0.0,0.0,0.0
2018-06-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,688.0,0.0
2018-06-23,0.0,0.0,-586.0,0.0,-430.0,0.0,0.0,0.0,0.0
2018-06-24,0.0,573.0,0.0,0.0,0.0,0.0,0.0,268.0,0.0
2018-06-26,0.0,0.0,-206.0,0.0,-617.0,0.0,0.0,0.0,0.0
2018-06-27,0.0,0.0,384.0,0.0,619.0,0.0,0.0,0.0,0.0
2018-06-28,0.0,377.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-01,0.0,-442.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-03,0.0,-15.0,561.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-04,0.0,0.0,-570.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-05,0.0,0.0,0.0,0.0,441.0,0.0,0.0,0.0,0.0
2018-07-07,0.0,0.0,1375.0,0.0,-417.0,0.0,0.0,0.0,0.0
2018-07-08,0.0,0.0,0.0,0.0,-537.0,0.0,0.0,0.0,0.0
2018-07-11,0.0,-552.0,0.0,0.0,214.0,0.0,0.0,0.0,0.0
2018-07-12,0.0,-621.0,0.0,0.0,546.0,0.0,0.0,0.0,0.0
2018-07-14,0.0,397.0,685.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-18,0.0,0.0,638.0,0.0,-258.0,0.0,0.0,0.0,0.0
2018-07-20,0.0,577.0,583.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-21,0.0,0.0,0.0,0.0,589.0,0.0,0.0,0.0,0.0
2018-07-22,0.0,-223.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-23,0.0,618.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-24,0.0,-611.0,0.0,0.0,222.0,0.0,0.0,0.0,0.0
2018-07-26,0.0,0.0,0.0,0.0,-327.0,0.0,0.0,0.0,0.0
2018-07-27,0.0,-477.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-28,0.0,0.0,0.0,0.0,-646.0,0.0,0.0,0.0,0.0
2018-07-30,0.0,522.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-02,0.0,473.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-03,0.0,282.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-04,0.0,626.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-07,0.0,0.0,0.0,0.0,539.0,0.0,0.0,0.0,0.0
2018-08-08,0.0,0.0,0.0,0.0,418.0,0.0,0.0,0.0,0.0
2018-08-11,0.0,0.0,0.0,0.0,285.0,0.0,0.0,0.0,0.0
2018-08-12,0.0,-494.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-14,0.0,0.0,0.0,0.0,98.0,0.0,0.0,0.0,0.0
2018-08-15,0.0,0.0,0.0,0.0,501.0,0.0,0.0,0.0,0.0
2018-08-17,0.0,0.0,0.0,0.0,-692.0,0.0,0.0,0.0,0.0
2018-08-18,0.0,0.0,535.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-19,0.0,-2.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-20,0.0,-24.0,-535.0,0.0,689.0,0.0,0.0,0.0,0.0
2018-08-21,0.0,497.0,492.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-22,0.0,0.0,-567.0,0.0,539.0,0.0,0.0,0.0,0.0
2018-08-24,0.0,0.0,0.0,0.0,270.0,0.0,0.0,0.0,0.0
2018-08-28,0.0,0.0,0.0,0.0,1088.0,0.0,0.0,0.0,0.0
2018-08-29,0.0,0.0,0.0,0.0,594.0,0.0,0.0,0.0,0.0
2018-08-31,0.0,427.0,958.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-01,0.0,0.0,254.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-02,0.0,0.0,0.0,0.0,-282.0,0.0,0.0,0.0,-102.0
2018-09-03,0.0,0.0,654.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-05,0.0,-283.0,0.0,0.0,0.0,0.0,0.0,0.0,447.0
2018-09-09,0.0,226.0,0.0,0.0,-24.0,0.0,0.0,0.0,0.0
2018-09-13,0.0,0.0,19.0,0.0,495.0,0.0,0.0,0.0,0.0
2018-09-17,0.0,409.0,0.0,0.0,904.0,0.0,0.0,0.0,0.0
2018-09-18,0.0,0.0,0.0,0.0,-415.0,0.0,0.0,0.0,0.0
2018-09-20,0.0,0.0,561.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-21,0.0,-618.0,-422.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-22,0.0,0.0,330.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,551.0
2018-09-26,0.0,0.0,0.0,0.0,-620.0,0.0,0.0,0.0,0.0
2018-09-27,0.0,0.0,0.0,0.0,1006.0,0.0,0.0,0.0,0.0
2018-09-28,0.0,17.0,391.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-29,0.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0
2018-09-30,0.0,0.0,596.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-10-02,0.0,0.0,0.0,0.0,-518.0,0.0,0.0,0.0,0.0
2018-10-04,0.0,0.0,0.0,0.0,-473.0,0.0,0.0,0.0,638.0
2018-10-05,0.0,669.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-10-06,0.0,550.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0
2018-10-12,0.0,0.0,0.0,0.0,0.0,0.0,383.0,0.0,536.0
2018-10-13,0.0,0.0,0.0,0.0,343.0,0.0,0.0,0.0,670.0
2018-10-14,0.0,0.0,0.0,0.0,240.0,0.0,0.0,0.0,-6.0
2018-10-15,0.0,0.0,0.0,0.0,518.0,0.0,0.0,0.0,0.0
2018-10-17,0.0,-2.0,0.0,0.0,222.0,0.0,255.0,0.0,0.0
2018-10-18,0.0,539.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-10-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-590.0
2018-10-23,0.0,302.0,0.0,0.0,0.0,0.0,-1064.0,0.0,0.0
2018-10-24,0.0,44.0,0.0,0.0,0.0,0.0,584.0,0.0,0.0
2018-10-25,0.0,0.0,0.0,0.0,218.0,0.0,0.0,0.0,0.0
2018-10-26,0.0,0.0,0.0,0.0,-662.0,0.0,33.0,0.0,0.0
2018-10-27,0.0,-26.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.0
2018-10-29,0.0,691.0,0.0,0.0,567.0,0.0,0.0,0.0,0.0
2018-10-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1050.0
2018-10-31,0.0,0.0,0.0,0.0,513.0,0.0,0.0,0.0,-192.0
2018-11-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,431.0
2018-11-02,0.0,327.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-11-03,0.0,0.0,0.0,0.0,0.0,0.0,-545.0,0.0,0.0
2018-11-04,0.0,445.0,0.0,0.0,-614.0,0.0,0.0,0.0,-592.0
2018-11-05,0.0,0.0,0.0,0.0,0.0,687.0,0.0,0.0,0.0
2018-11-07,0.0,0.0,0.0,0.0,0.0,-463.0,0.0,0.0,553.0
2018-11-08,0.0,0.0,0.0,0.0,346.0,0.0,-287.0,0.0,0.0
2018-11-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,241.0
2018-11-11,0.0,0.0,0.0,0.0,0.0,0.0,420.0,0.0,638.0
2018-11-12,0.0,-695.0,0.0,0.0,279.0,0.0,0.0,0.0,0.0
2018-11-13,0.0,518.0,0.0,0.0,0.0,510.0,0.0,0.0,0.0
2018-11-14,0.0,0.0,0.0,0.0,0.0,-23.0,0.0,0.0,0.0
2018-11-15,0.0,0.0,0.0,0.0,0.0,0.0,547.0,0.0,0.0
2018-11-16,0.0,-240.0,0.0,0.0,430.0,0.0,0.0,0.0,0.0
2018-11-17,0.0,-616.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-11-18,0.0,-681.0,0.0,0.0,0.0,0.0,436.0,0.0,21.0
2018-11-20,0.0,0.0,0.0,0.0,536.0,0.0,0.0,0.0,959.0
2018-11-21,0.0,0.0,0.0,0.0,0.0,506.0,275.0,0.0,0.0
2018-11-22,0.0,327.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-11-24,0.0,0.0,0.0,0.0,0.0,0.0,316.0,0.0,0.0
2018-11-25,0.0,517.0,0.0,0.0,0.0,-125.0,0.0,0.0,0.0
2018-11-26,0.0,0.0,0.0,0.0,510.0,0.0,0.0,0.0,0.0
2018-11-27,0.0,0.0,0.0,0.0,63.0,0.0,678.0,0.0,-313.0
2018-11-28,0.0,0.0,0.0,0.0,-307.0,0.0,0.0,0.0,0.0
2018-11-29,0.0,0.0,0.0,0.0,0.0,0.0,388.0,0.0,455.0
2018-11-30,0.0,0.0,0.0,0.0,0.0,0.0,419.0,0.0,0.0
2018-12-01,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.0
2018-12-02,0.0,0.0,0.0,0.0,0.0,519.0,0.0,0.0,0.0
2018-12-04,-545.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-05,0.0,0.0,0.0,0.0,630.0,0.0,0.0,0.0,0.0
2018-12-06,668.0,0.0,0.0,0.0,0.0,-391.0,0.0,0.0,-803.0
2018-12-07,0.0,0.0,0.0,0.0,0.0,491.0,0.0,0.0,317.0
2018-12-08,0.0,0.0,0.0,0.0,411.0,0.0,0.0,0.0,0.0
2018-12-09,0.0,0.0,0.0,0.0,450.0,0.0,0.0,0.0,566.0
2018-12-10,0.0,0.0,0.0,0.0,0.0,14.0,234.0,0.0,0.0
2018-12-11,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,0.0,468.0
2018-12-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,601.0
2018-12-14,0.0,0.0,0.0,0.0,0.0,0.0,410.0,0.0,0.0
2018-12-15,0.0,0.0,0.0,0.0,0.0,989.0,1012.0,0.0,0.0
2018-12-16,0.0,0.0,0.0,0.0,0.0,231.0,0.0,0.0,0.0
2018-12-17,286.0,0.0,0.0,0.0,0.0,692.0,1129.0,0.0,0.0
2018-12-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,651.0
2018-12-19,0.0,0.0,0.0,0.0,361.0,0.0,0.0,0.0,0.0
2018-12-20,7.0,0.0,0.0,0.0,593.0,339.0,0.0,0.0,0.0
2018-12-21,0.0,-635.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-22,-700.0,0.0,0.0,0.0,-2.0,0.0,419.0,0.0,0.0
2018-12-23,226.0,0.0,0.0,0.0,0.0,763.0,0.0,0.0,0.0
2018-12-26,0.0,0.0,0.0,0.0,0.0,-106.0,311.0,0.0,0.0
2018-12-27,0.0,0.0,0.0,0.0,-552.0,0.0,645.0,0.0,0.0
2018-12-28,0.0,-423.0,0.0,0.0,0.0,0.0,0.0,0.0,538.0
2018-12-29,-541.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-31,-131.0,0.0,0.0,0.0,0.0,0.0,-327.0,0.0,0.0
2019-01-03,0.0,612.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-04,0.0,0.0,0.0,0.0,238.0,0.0,0.0,0.0,0.0
2019-01-05,0.0,0.0,0.0,0.0,314.0,0.0,-605.0,0.0,0.0
2019-01-06,0.0,0.0,0.0,0.0,0.0,0.0,508.0,0.0,256.0
2019-01-07,669.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-10,0.0,-531.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-12,1015.0,0.0,0.0,0.0,-696.0,0.0,0.0,0.0,0.0
2019-01-13,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-14,301.0,0.0,0.0,0.0,591.0,0.0,0.0,0.0,0.0
2019-01-15,0.0,0.0,0.0,0.0,0.0,0.0,224.0,0.0,0.0
2019-01-17,-139.0,0.0,0.0,0.0,0.0,0.0,-532.0,0.0,0.0
2019-01-18,0.0,0.0,0.0,0.0,0.0,0.0,-489.0,0.0,0.0
2019-01-19,552.0,0.0,0.0,0.0,0.0,0.0,-420.0,0.0,0.0
2019-01-20,0.0,0.0,0.0,0.0,0.0,0.0,851.0,0.0,-422.0
2019-01-21,407.0,-708.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-23,0.0,0.0,0.0,0.0,-687.0,0.0,0.0,0.0,241.0
2019-01-24,0.0,0.0,0.0,0.0,-642.0,0.0,0.0,0.0,0.0
2019-01-25,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-545.0
2019-01-27,-539.0,0.0,0.0,0.0,635.0,0.0,337.0,0.0,0.0
2019-01-28,0.0,0.0,0.0,0.0,0.0,0.0,-421.0,0.0,0.0
2019-01-29,0.0,0.0,0.0,0.0,0.0,0.0,319.0,0.0,0.0
2019-01-31,0.0,463.0,0.0,0.0,0.0,0.0,0.0,0.0,460.0
2019-02-01,0.0,-548.0,0.0,-475.0,0.0,0.0,0.0,0.0,0.0
2019-02-02,538.0,0.0,0.0,478.0,0.0,0.0,251.0,0.0,0.0
2019-02-03,0.0,0.0,0.0,0.0,0.0,0.0,487.0,0.0,-700.0
2019-02-04,0.0,348.0,0.0,0.0,1134.0,0.0,-389.0,0.0,0.0
2019-02-05,430.0,0.0,0.0,270.0,0.0,0.0,0.0,0.0,492.0
2019-02-06,0.0,0.0,0.0,0.0,269.0,0.0,0.0,0.0,0.0
2019-02-07,0.0,0.0,0.0,0.0,103.0,0.0,0.0,0.0,0.0
2019-02-08,0.0,0.0,0.0,0.0,-394.0,0.0,285.0,0.0,0.0
2019-02-09,0.0,409.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-02-10,0.0,345.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-02-11,0.0,0.0,0.0,-240.0,0.0,0.0,0.0,0.0,0.0
2019-02-12,0.0,441.0,0.0,0.0,-590.0,0.0,295.0,0.0,0.0
2019-02-13,0.0,0.0,0.0,0.0,-461.0,0.0,0.0,0.0,0.0
2019-02-14,0.0,423.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
